Date,lower_bb_sma,upper_bb_sma,lower_bb_ema,upper_bb_ema,SMA_10,EMA_10,Volume,Close,bs_signal
2014-08-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2014-08-14,1.0040512211813513,1.0010485471199957,1.0034314194506933,1.0004577401429757,1.0025139262915763,1.0019089691579965,0.45746864310148233,0.9985386904217192,0
2014-08-15,1.0138736595493392,0.998040045255947,1.01161274704365,0.9958848998010055,1.0057672404567157,1.0035604780663232,0.3267958950969213,0.9990257936144796,0
2014-08-18,1.0218948667858734,0.9966522301253125,1.0191130337049144,0.9940005331199003,1.0089712608433739,1.0062560542159777,0.42622576966932724,1.0063321556950149,0
2014-08-19,1.026902322282713,0.9959227605570915,1.0239835131004926,0.9931404952871726,1.0110415525304468,1.0081926504557983,0.9213226909920182,1.004870846116734,0
2014-08-20,1.0303952074785239,0.9950002588528486,1.0273781075904302,0.992124300984259,1.0122738687869943,1.00932903012369,0.6638540478905359,1.0024354230583667,0
2014-08-21,1.0310942615226333,0.9972222803824399,1.0288001844052959,0.995035521779321,1.0137526445341205,1.0115135118430232,0.5060433295324972,1.009254681946142,0
2014-08-22,1.0289626599217356,1.0023351006480006,1.0280773726055192,1.0014912276847345,1.015330007838209,1.0144659236468916,0.5922462941847206,1.0155869305465914,0
2014-08-25,1.022869962478101,1.0148823397744515,1.024138181657505,1.0160912307834953,1.0187804971172731,1.020018341740115,1.2745724059293044,1.0326351706714638,0
2014-08-26,1.0201087734511987,1.0254092627433782,1.0229920318675252,1.0281576403368198,1.0228224929344567,1.025636695703879,1.5758266818700113,1.0384802231737185,0
2014-08-27,1.0209313255060575,1.0317498604015356,1.024327951261852,1.0349875896552412,1.0264701479256182,1.029785422600452,0.6045610034207526,1.0360448001153515,0
2014-08-28,1.022049647522834,1.0403117898873684,1.0259856648039742,1.0440636775578005,1.0313994129518083,1.0352411604241667,7.001596351197263,1.0472478948325348,0
2014-08-29,1.02614326051718,1.0459413330054734,1.0296528795673305,1.0492867696490744,1.0362793841995173,1.0397049459162968,2.9003420752565563,1.0472478948325348,0
2014-09-02,1.0283900180175687,1.0538127422397316,1.0322256603440176,1.0574689505652761,1.041405824339632,1.0451496008934376,1.5181299885974915,1.0569897728768716,0
2014-09-03,1.034379309849628,1.0582129770467432,1.0372925948911618,1.0609899765990973,1.0465815582582279,1.0494250684984394,0.7518814139110604,1.056015566491351,1
2014-09-04,1.045470208106236,1.056498620191188,1.0456684349036063,1.0566875738018762,1.0511164824583958,1.0513099616134292,1.0161915621436717,1.0472478948325348,1
2014-09-05,1.0465420471983942,1.0716518572616192,1.0480999235114867,1.0731368550432998,1.0593976492066877,1.0609182135133404,1.904903078677309,1.091086160221182,1
2014-09-08,1.0507405310118243,1.0835358715336094,1.0529379702329917,1.0856305130281796,1.067530934619536,1.0696757439459665,1.4916761687571265,1.0959570992433503,1
2014-09-09,1.0537301987950611,1.093009808324432,1.0566207882019345,1.0957651739596121,1.07384038783589,1.0766617460145476,2.156898517673888,1.0949828928578298,1
2014-09-10,1.0526352045337262,1.1101322312255058,1.0576309352284399,1.114894258183087,1.0820722608057007,1.086948340964434,2.227137970353478,1.1198245982559978,0
2014-09-11,1.0555434136652244,1.126423378259165,1.0615499154176906,1.1321488917053302,1.0918322033011187,1.0976948459871205,2.120866590649943,1.132489002551462,0
2014-09-12,1.0581333226420977,1.1431142167059793,1.0653019670643509,1.1499475069840577,1.101641439575018,1.108638390965803,1.576054732041049,1.1441792004614055,0
2014-09-15,1.048418522377096,1.1845318583527118,1.0602889491808318,1.1958469783805388,1.118105185514639,1.1296913089769471,2.6396807297605474,1.2099366449970934,0
2014-09-16,1.057227080056482,1.2003977549128668,1.068325763644641,1.2109772344065082,1.13052692623525,1.1413597901623527,2.222576966932725,1.1797368973839966,0
2014-09-17,1.0724259846895325,1.2112313281648486,1.0808501978612577,1.2192614508179003,1.1434908891173263,1.1517133376858724,1.7117445838084377,1.1841207332134047,0
2014-09-18,1.10057815462072,1.2102952881877707,1.102994365129864,1.2125984666981553,1.1567506146702893,1.1591089555903524,1.7133409350057012,1.1782756807111503,0
2014-09-19,1.114999501365464,1.2088723462293112,1.112467932202244,1.206459205622474,1.1630600772884705,1.160589140618425,6.350741163055872,1.153433975312982,1
2014-09-22,1.131470713637608,1.2075172905372384,1.125501577780209,1.2018273949837257,1.1704046810492743,1.164578509324316,1.6259977194982895,1.1685338026668133,0
2014-09-23,1.1539929599867544,1.200394272327407,1.1436594705030594,1.190544190628786,1.1777492848100786,1.1676632881619315,2.7039908779931583,1.1675595962812926,0
2014-09-24,1.165926516686449,1.2068306602431877,1.156824497956142,1.1981544402443802,1.1868684269888958,1.1779844066828704,3.039908779931585,1.2099366449970934,0
2014-09-25,1.1788490631651607,1.2082805903087017,1.1697078398484544,1.199566999741162,1.19391727748064,1.1849949915599216,2.7425313568985175,1.2021431797237978,0
2014-09-26,1.1878874512960043,1.2145883354632505,1.180100667702801,1.2071658229921673,1.2015576439123308,1.193957358128442,2.115165336374002,1.2196785230414304,0
2014-09-29,1.1850144586504372,1.2205041455475492,1.1842675641020148,1.2197921912426823,1.2031843009949006,1.2024552949874148,1.998175598631699,1.2260106787364453,0
2014-09-30,1.1861555999615079,1.2272150286946286,1.1871559831420815,1.2281686132581127,1.2071770124354297,1.2081534358809705,10.505131128848346,1.21919141984867,0
2014-10-01,1.1803650782416748,1.2283058242305174,1.1776300521721272,1.225698744572149,1.2049095550362594,1.2022400343662496,2.7696693272519957,1.1617145437790382,0
2014-10-02,1.1806492006268903,1.2392033971431078,1.1808722888340866,1.2394160491296753,1.2106275017144938,1.2108452468347237,2.1559863169897375,1.2347783503952616,-1
2014-10-03,1.1939054693053004,1.2405277615202333,1.1919990370966558,1.2387105135288687,1.2177749303613732,1.215914158267237,0.7730900798175598,1.2240622659654041,-1
2014-10-06,1.2042331354582463,1.2402148847982015,1.2001987150823865,1.2363691973978803,1.2226549016090822,1.2187171078509969,1.1870011402508551,1.2167559038848685,0
2014-10-07,1.216721729885155,1.2356277487349667,1.2089031823810605,1.2281749582907129,1.226401144157206,1.2187698552258046,0.9030786773090079,1.2045786027821648,0
2014-10-08,1.21607210368161,1.2424088578991013,1.2119522984890205,1.2384817800428323,1.2295558707653833,1.225534737204543,0.9703534777651083,1.2411105060902763,0
2014-10-09,1.2125023984702523,1.2433083043655209,1.205633224572081,1.2367604751732832,1.2282742607303545,1.221569607377602,1.0697833523375142,1.1894787754283336,0
2014-10-10,1.1924176169808596,1.249263225998858,1.182256780995971,1.2395777209489558,1.2215211635076701,1.2116036852107541,1.4590649942987457,1.1529468721202218,0
2014-10-13,1.1747498996417043,1.2502183451924351,1.1631905766186141,1.2391997752952242,1.2133878780948217,1.2021054073041277,1.0285062713797035,1.1456405100396865,1
2014-10-14,1.1649462400703223,1.2470470554574442,1.1539184543548306,1.2365351571849512,1.2069798279196784,1.1962161638216569,1.0684150513112884,1.155869398371349,0
2014-10-15,1.1693324567194119,1.2464283549544461,1.1559986712613113,1.233718333202219,1.2088036507143458,1.195789216853479,0.7698973774230331,1.1797368973839966,0
2014-10-16,1.1693946564692506,1.2357783320914482,1.1615336965525938,1.2282851133166255,1.2033814573051713,1.1957087717621395,0.901254275940707,1.1811982069622775,0
2014-10-17,1.1628394094800127,1.2275850166548885,1.156793363030167,1.221821808439638,1.195987559765886,1.1900863195000586,0.5137970353477765,1.1509984593491807,0
2014-10-20,1.1621428077481208,1.218428532130952,1.1595650514829383,1.2159713650867272,1.1909597071827334,1.1884436896175736,0.5630558722919042,1.1670724930885326,0
2014-10-21,1.1584983742833252,1.2263313364144184,1.1635147060055806,1.2311130006692244,1.193227173983731,1.1981233617639084,1.4248574686431015,1.2269848851219658,0
2014-10-22,1.1678448448674115,1.2038467124262098,1.1778119617716327,1.2133475607080217,1.186276911048949,1.1960053099452064,0.6483466362599772,1.1724305353034612,1
2014-10-23,1.1680151079076073,1.2021439461778702,1.1787594108093093,1.2123856231586698,1.185488229396905,1.1959752002526094,1.1628278221208665,1.181685310155038,1
2014-10-24,1.169374595388973,1.2130755391124677,1.179923788015506,1.2231312332117164,1.1917483982366048,1.2020449318170332,0.5514253135689852,1.2148075840192618,0
2014-10-27,1.178669529041997,1.2132656751501774,1.1851520471843555,1.219444936610285,1.196381900591908,1.2027091588098167,0.7037628278221209,1.1914270952939403,0
2014-10-28,1.1823990769654615,1.2238636751799497,1.1888094163064094,1.229974134412898,1.2036279261975769,1.2098847343366184,1.1144811858608894,1.227471988314726,0
2014-10-29,1.1793503371105167,1.2395749465228094,1.1882726338965963,1.2480798520942429,1.2101838483063365,1.2188924511089199,0.5794754846066135,1.244520135534164,0
2014-10-30,1.1791933259148153,1.2531074372687718,1.1894730161104292,1.2629062364472177,1.2170355236841564,1.2270690095671726,0.6978335233751425,1.2489039713635723,0
2014-10-31,1.1905944231599248,1.2653467514297365,1.199188723861481,1.273539004800335,1.2288657672684744,1.2372542296756637,0.8371721778791335,1.2679006242594857,0
2014-11-03,1.203257544371696,1.2719542200412828,1.2093985641722826,1.2778079586882396,1.2384285440517946,1.2444224830036512,0.5204104903078677,1.2615683756590366,-1
2014-11-04,1.2037228828434319,1.2730511186560247,1.2100145043391373,1.279048413746641,1.239217225703839,1.2453581593562342,0.3603192702394527,1.2347783503952616,-1
2014-11-05,1.2193551707055859,1.26797061877695,1.2188925244548285,1.2675296154377864,1.2442450782869914,1.2437935126719317,0.5997719498289624,1.2221139460997974,0
2014-11-06,1.229020514821568,1.263378830836399,1.221608406211352,1.2563134657934594,1.2466111232431243,1.2393765387674445,0.5817559863169898,1.205065705974925,0
2014-11-07,1.2260223890043722,1.2642148262237691,1.2158764411729281,1.254543512849196,1.2455759726986744,1.2356730259756254,0.6205245153933866,1.2045786027821648,0
2014-11-10,1.2320076016780004,1.2614942792043762,1.2175588743276893,1.2477214733127917,1.2471040516261087,1.233001379353091,0.5726339794754846,1.206527015553206,0
2014-11-11,1.2162240151837236,1.2670078261768238,1.1993934286004102,1.2509645860745393,1.2422240709765726,1.2257965863274138,0.8088939566704675,1.1792497941912363,1
2014-11-12,1.1930230153234522,1.2715043457574071,1.1748955671749215,1.254224912170884,1.2332035163547177,1.2155102306980161,1.7708095781071835,1.1553822951785886,1
2014-11-13,1.1786290335374818,1.2676058456604677,1.161947264041201,1.251704460878957,1.2241829617328628,1.207900729918515,1.045381984036488,1.159766131007997,1
2014-11-14,1.1772437879808737,1.2498629619774604,1.166386463873771,1.2395135510014184,1.214423009835618,1.2038257246954076,1.696237172177879,1.1714563289179407,1
2014-11-17,1.1806342496036153,1.244127843028191,1.1822738060503315,1.2456906998903514,1.2131413998005893,1.214741687956117,1.1728620296465222,1.2489039713635723,1
2014-11-18,1.1800307416905498,1.2454733525391368,1.1884884230685213,1.253535377732599,1.2135357406266114,1.221790855819201,0.7539338654503991,1.2386750830319093,1
2014-11-19,1.176161827252299,1.255034323091873,1.1899270998187832,1.268155646687121,1.216542595301172,1.2299781819135602,1.0916761687571266,1.2518265905201338,1
2014-11-20,1.1712436346577009,1.2724313113223302,1.1885113009189834,1.288891184212948,1.2230492236314505,1.2399033196565563,1.025769669327252,1.269361840932332,1
2014-11-21,1.1651394294236659,1.295772797513257,1.1860348129083464,1.3156906805064976,1.2320204844748244,1.2524154118728512,1.447890535917902,1.2932293399449795,1
2014-11-24,1.1599195771745427,1.3219299088210452,1.1840493825122955,1.3449309051760243,1.2428648618913467,1.2664167449354067,1.1156214367160775,1.3136872095137393,0
2014-11-25,1.1591632651358306,1.3576965382225943,1.1847273612046056,1.3820647281961893,1.260807392979921,1.2857592146921712,1.2608893956670468,1.3565513614223004,0
2014-11-26,1.1701048436621977,1.3954064924332523,1.1946203488049785,1.418775145289616,1.2854537181108718,1.3093820632345463,1.62212086659065,1.3989283172326665,0
2014-11-28,1.1961917713291423,1.4184870626552244,1.2160019959369424,1.4373705512543813,1.3100014650866874,1.3293372237680676,0.3676168757126568,1.4023380395819887,0
2014-12-01,1.2371870312729485,1.4203283157325044,1.2477620998435872,1.4304086752812966,1.3309508414479954,1.3412726312292382,0.927023945267959,1.3784704476639067,0
2014-12-02,1.2536751557062837,1.4314734663728852,1.2613587601182465,1.438797626456189,1.3447034953839427,1.3522030731855192,1.851539338654504,1.384802696264356,0
2014-12-03,1.2816024360327372,1.4345066845266892,1.283628474883364,1.4364379438785997,1.3598856312885355,1.3618631453788803,1.0102622576966933,1.3886994289010042,0
2014-12-04,1.3115735491517646,1.4370358684705595,1.309241548892006,1.4348129607958509,1.3758071550666913,1.3735310075135811,1.3334093500570126,1.4091572984697638,0
2014-12-05,1.343256606399531,1.4366815706648874,1.337161512040062,1.430871609035149,1.391087878528246,1.3851387650775822,0.6022805017103763,1.4203603931869473,0
2014-12-08,1.3756113371058933,1.4285623505905851,1.365032466511679,1.41847836687951,1.4027209469986393,1.3923954462544057,0.5557582668187001,1.4081830920842433,0
2014-12-09,1.409111161217001,1.4174260109024306,1.3957268720345193,1.404667848024979,1.413368158703064,1.400304430710178,0.639224629418472,1.4188990836086663,0
2014-12-10,1.4221700250520102,1.4200939057429587,1.4101495171048282,1.4086357254713775,1.42110710328989,1.4093744932112136,0.8415051311288484,1.4330247974824113,0
