Date,lower_bb_sma,upper_bb_sma,lower_bb_ema,upper_bb_ema,SMA_10,EMA_10,Volume,Close,bs_signal
2008-01-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2008-01-16,1.0076648431650532,1.00657137938423,1.007638127143696,1.0065481077735536,1.0070804385726904,1.007055563425677,1.0642620705398926,1.0133467312326787,-1
2008-01-17,1.0173155570811323,1.007764907287539,1.0148390426297054,1.0056076818767032,1.0122111871904147,1.0099053176061383,1.156222653426169,0.9976643411268606,-1
2008-01-18,1.0330839109526166,1.0043975165426693,1.0261917786300034,0.9983939646665165,1.0177523920440699,1.0113351638771337,1.1564889852756535,0.9928261542371113,0
2008-01-22,1.0516216231471025,0.9948418084699028,1.0366582614383615,0.9818076248450005,1.0212755019194932,1.0073431945094435,1.4824411216375604,0.9651317951205859,0
2008-01-23,1.0509901314196648,0.9951358901796469,1.0319311264190034,0.9785341013756355,1.0211386853488778,1.0033929460045048,1.7910816877829776,0.9614615013093374,0
2008-01-24,1.0389839566261438,1.0000901399526663,1.0170081237738138,0.9809475805276606,1.0181970540536756,0.9977354716332173,1.4208423695925123,0.9484484447216687,0
2008-01-25,1.0235707494565134,0.9998521614455945,1.0030306657857775,0.981960244679402,1.0108942877382245,0.9917695238316175,0.9081535593349314,0.94127459895878,1
2008-01-28,1.010472681830711,0.9939815332949657,0.9927387316996491,0.978533964299284,1.001658944140771,0.9851469564183788,1.4422250123654072,0.9319319634662222,0
2008-01-29,1.0136833359474675,0.983792809220522,1.004091402472025,0.9754375328681679,0.9977082653564532,0.9887772665316004,2.713655214397139,0.980480510581394,0
2008-01-30,1.0142212912447943,0.9783962168003686,1.0094124423183732,0.9742073572946353,0.9950744860243254,0.9905969920737349,1.5749343682228056,0.9743076887535354,0
2008-01-31,1.0190684466933813,0.9654059783628417,1.0195556542762385,0.9658303718395227,0.9903883994162068,0.9908420358348807,1.1944983449377924,0.967634323137196,0
2008-02-01,1.01940981227348,0.9648206232707398,1.0259884853768477,0.9705511292162995,0.9902344766967116,0.9963598446327686,1.069246280865959,0.9961628370452809,0
2008-02-04,1.0166147041844218,0.9695913793473511,1.028471196419434,0.9799192521841147,0.9914829646015519,1.00252248218045,0.814176463873987,1.0050050560332202,0
2008-02-05,1.0175601972295187,0.9717437886154018,1.0282478301569107,0.9810534994145333,0.9930734971949733,1.0030246960183775,0.8717802381767683,0.9806473160829335,0
2008-02-06,1.0191758349685553,0.9728324475898859,1.0276363921590341,0.9802022123617464,0.9944074897478746,1.002285070062544,0.6501540919986303,0.9744744942550748,0
