Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,69.05000305175781,69.72000122070312,66.62000274658203,66.68000030517578,66.68000030517578,1861100
2008-01-03,66.7699966430664,67.06999969482422,66.16999816894531,66.80000305175781,66.80000305175781,1479700
2008-01-04,65.87000274658203,66.33999633789062,63.970001220703125,64.08999633789062,64.08999633789062,1484400
2008-01-07,64.29000091552734,64.58999633789062,61.4900016784668,63.20000076293945,63.20000076293945,2153300
2008-01-08,61.83000183105469,62.68000030517578,60.65999984741211,60.939998626708984,60.939998626708984,3050800
2008-01-09,60.41999816894531,60.68000030517578,59.029998779296875,60.68000030517578,60.68000030517578,2891200
2008-01-10,60.16999816894531,61.47999954223633,59.88999938964844,61.150001525878906,61.150001525878906,2253700
2008-01-11,60.689998626708984,60.689998626708984,58.66999816894531,59.18000030517578,59.18000030517578,1463700
2008-01-14,59.939998626708984,61.5099983215332,59.720001220703125,61.290000915527344,61.290000915527344,1603300
2008-01-15,60.54999923706055,60.54999923706055,57.849998474121094,57.849998474121094,57.849998474121094,1781100
2008-01-16,57.400001525878906,59.0099983215332,56.130001068115234,58.0099983215332,58.0099983215332,2290600
2008-01-17,58.06999969482422,59.099998474121094,55.36000061035156,55.45000076293945,55.45000076293945,1901400
2008-01-18,55.790000915527344,56.75,54.0,55.060001373291016,55.060001373291016,2483700
2008-01-22,53.5,57.11000061035156,53.20000076293945,56.02000045776367,56.02000045776367,4256900
2008-01-23,54.650001525878906,56.79999923706055,50.0,56.58000183105469,56.58000183105469,3188000
2008-01-24,56.779998779296875,56.779998779296875,53.900001525878906,56.18000030517578,56.18000030517578,2555100
2008-01-25,56.7599983215332,58.70000076293945,56.560001373291016,56.77000045776367,56.77000045776367,1834200
2008-01-28,56.95000076293945,57.41999816894531,56.09000015258789,57.18000030517578,57.18000030517578,1160900
2008-01-29,57.63999938964844,57.75,56.400001525878906,57.4900016784668,57.4900016784668,1094300
2008-01-30,57.400001525878906,59.45000076293945,57.119998931884766,57.9900016784668,57.9900016784668,1448800
2008-01-31,57.189998626708984,57.810001373291016,56.2599983215332,56.900001525878906,56.900001525878906,2327800
2008-02-01,56.93000030517578,58.279998779296875,56.560001373291016,58.0,58.0,2398800
2008-02-04,58.06999969482422,58.84000015258789,57.81999969482422,58.189998626708984,58.189998626708984,1130600
2008-02-05,57.599998474121094,58.2400016784668,55.630001068115234,55.630001068115234,55.630001068115234,1295600
2008-02-06,55.9900016784668,56.08000183105469,54.56999969482422,54.77000045776367,54.77000045776367,1309400
2008-02-07,54.36000061035156,54.97999954223633,53.849998474121094,54.56999969482422,54.56999969482422,1830500
2008-02-08,54.08000183105469,54.84000015258789,53.959999084472656,54.130001068115234,54.130001068115234,936500
2008-02-11,54.970001220703125,54.970001220703125,53.7400016784668,54.52000045776367,54.52000045776367,901000
2008-02-12,55.15999984741211,56.43000030517578,55.0,55.58000183105469,55.58000183105469,1440400
2008-02-13,55.79999923706055,59.15999984741211,55.79999923706055,58.91999816894531,58.91999816894531,2322800
2008-02-14,59.04999923706055,60.099998474121094,58.290000915527344,58.40999984741211,58.40999984741211,2283000
2008-02-15,58.06999969482422,58.47999954223633,57.2400016784668,58.31999969482422,58.31999969482422,1565700
