Date,share_amount,bs_signal,cash_earned,holding,bankroll,cumulative_percentage,close
2018-08-24,15.037129033253438,1,-4286.2365062876925,15.037129033253438,4919.0319267425675,349.0831174275408,282.9670105
2018-09-20,15.037129033253438,-1,3350.3678783444934,0.0,8269.399805087061,654.95501940814,224.5910034
2018-09-25,13.910361043864105,1,-3064.630925590546,13.910361043864105,5204.768879496515,375.16947820299595,218.5050049
2018-10-07,13.910361043864105,-1,3119.719989907791,0.0,8324.488869404306,659.9843766288681,226.1190033
2018-11-02,14.109489146488498,1,-2854.9615636900467,14.109489146488498,5469.527305714259,399.34060398176456,200.6349945
2018-11-12,14.109489146488498,-1,2944.096024962428,0.0,8413.623330676686,668.1219090406433,210.4179993
2018-11-27,24.288713558839728,1,-2695.3114367623275,24.288713558839728,5718.311893914359,422.05339790152544,110.0100021
2018-12-08,24.288713558839728,-1,2217.2968405310207,0.0,7935.608734445379,624.4815569859296,92.15963745
2018-12-13,23.279536579792357,1,-2034.6181077993049,23.279536579792357,5900.990626646074,438.73105643365824,86.53931427
2019-02-01,23.279536579792357,-1,2482.6304429461134,0.0,8383.621069592187,665.382852019189,107.609787
2019-02-03,20.974410750826888,1,-2275.8183524067927,20.974410750826888,6107.802717185395,457.61197034604425,107.4926682
2019-02-26,20.974410750826888,-1,2871.917834861285,0.0,8979.72055204668,719.8037661064208,138.0896759
2019-03-12,19.389011157808977,1,-2629.6981976201323,19.389011157808977,6350.022354426547,479.7254169376499,134.4428864
2019-03-17,19.389011157808977,-1,2690.9498514147003,0.0,9040.972205841248,725.3957370558496,140.0005493
2019-03-25,18.092324055078755,1,-2465.1901161855235,18.092324055078755,6575.782089655724,500.3361564482334,135.0310211
2019-04-08,18.092324055078755,-1,3235.0444730992367,0.0,9810.82656275496,795.6796058570285,180.2588196
2019-04-25,19.00286385031001,1,-2959.7967345912148,19.00286385031001,6851.029828163746,525.4649042008259,154.4593964
2019-06-03,19.00286385031001,-1,4766.322643816041,0.0,11617.352471979786,960.606424611292,252.6079254
2019-06-08,17.580695243839855,1,-4351.797845559406,17.580695243839855,7265.55462642038,563.3089538887461,245.7380981
2019-07-01,17.580695243839855,-1,5126.652849369204,0.0,12392.207475789584,1031.346827570145,293.6411133
2019-07-29,21.991841205516923,1,-4679.354298748185,21.991841205516923,7712.853177041399,604.1450839495503,211.2680511
2019-08-04,21.991841205516923,-1,4862.482614485919,0.0,12575.335791527319,1048.0655307917395,222.6697235
2019-08-14,23.617591778985496,1,-4439.211607841721,23.617591778985496,8136.124183685598,642.787618905884,186.6077423
2019-08-19,23.617591778985496,-1,4762.609683562482,0.0,12898.73386724808,1077.5901645362744,203.0919342
2019-09-04,24.528764603521335,1,-4348.422596766095,24.528764603521335,8550.311270481985,680.600837219335,175.9928894
2019-10-10,24.528764603521335,-1,4667.719005959246,0.0,13218.03027644123,1106.7403365537255,191.659668
2019-10-24,26.090493063245837,1,-4262.16267928657,26.090493063245837,8955.86759715466,717.6261101159137,162.1685486
2019-10-29,26.090493063245837,-1,4931.3509771104655,0.0,13887.218574265125,1167.833895491407,190.3425751
2019-11-24,31.29154487544618,1,-4501.816064117,31.29154487544618,9385.402510148126,756.8405085267838,142.8347015
2019-12-06,31.29154487544618,-1,4635.2319759196635,0.0,14020.63448606779,1180.0141038086265,149.1944427
2019-12-25,33.22671501196284,1,-4232.630499717924,33.22671501196284,9788.003986349864,793.5960182909448,126.4546356
2020-02-14,33.22671501196284,-1,9386.445764870285,0.0,19174.44975122015,1650.531770778304,284.2174988
2020-02-16,32.702675274709016,1,-8551.698712889623,32.702675274709016,10622.751038330525,869.8042669768133,259.8947144
2020-02-21,32.702675274709016,-1,8632.47146059121,0.0,19255.222498921736,1657.9059203835977,265.6006165
2020-03-02,33.90412089993933,1,-7866.301970959547,33.90412089993933,11388.92052796219,939.7517257463085,230.5697784
2020-03-23,33.90412089993933,-1,4541.239096878916,0.0,15930.159624841104,1354.3442392697407,134.9116058
2020-03-29,32.78014890332492,1,-4147.186721735657,32.78014890332492,11782.972903105448,975.7267451595791,125.5837326
2020-04-07,32.78014890332492,-1,5375.055977005671,0.0,17158.02888011112,1466.4425873110074,165.101944
2020-04-27,24.697004369138863,1,-4905.163976082039,24.697004369138863,12252.86490402908,1018.6255447143909,197.2247162
2020-04-29,24.697004369138863,-1,5321.723027141178,0.0,17574.58793117026,1504.4723541489261,216.9682312
2020-05-13,24.210750199335703,1,-4856.6819126122555,24.210750199335703,12717.906018558004,1061.0814824994754,199.1932831
2020-05-20,24.210750199335703,-1,5051.216708248395,0.0,17769.1227268064,1522.2324121793401,210.0967407
2020-05-24,22.621593649110608,1,-4610.779434784596,22.621593649110608,13158.343292021804,1101.2912121259692,202.3703461
2020-06-01,22.621593649110608,-1,5549.460500004205,0.0,18707.80379202601,1607.9293186676416,246.9917603
2020-06-19,22.138990760699222,1,-5063.705575129449,22.138990760699222,13644.09821689656,1145.6382176378838,227.1382904
2020-06-25,22.138990760699222,-1,5121.42009926402,0.0,18765.518316160582,1613.1983672945253,232.9444885
2020-07-17,19.93976348632373,1,-4674.5974922455325,19.93976348632373,14090.92082391505,1186.4308964180445,232.7730865
2020-08-06,19.93976348632373,-1,7826.120522615383,0.0,21917.041346530434,1900.916724930884,394.9619446
2020-08-09,18.122046374016783,1,-7133.292500206647,18.122046374016783,14783.748846323786,1249.6826444811052,391.1204529
2020-09-16,18.122046374016783,-1,6586.17088223428,0.0,21369.919728558067,1850.9672459540848,365.8122864
2020-09-25,16.941011133468525,1,-6006.122198975784,16.941011133468525,15363.797529582283,1302.6382005370233,352.1832581
2020-09-27,16.941011133468525,-1,6015.142879669911,0.0,21378.940409252195,1851.790789177176,357.4385071
2020-10-17,14.774963241590537,1,-5487.031919257722,14.774963241590537,15891.908489994472,1350.8521011543774,368.8559265
2020-11-24,14.774963241590537,-1,8868.004459327109,0.0,24759.91294932158,2160.456744357656,603.8977661
2020-11-28,14.919855060082421,1,-8080.412119056653,14.919855060082421,16679.50083026493,1422.7553594983276,538.2297974
2020-12-16,14.919855060082421,-1,9434.331898455592,0.0,26113.83272872052,2284.062877502216,636.1818237
2020-12-28,11.695779935592283,1,-8595.2293740232,11.695779935592283,17518.60335469732,1499.361241128162,730.3973389
2021-01-09,11.695779935592283,-1,14898.331852894593,0.0,32416.935207591912,2859.5047434693856,1281.077271
2021-01-14,11.067212296816512,1,-13562.252448184081,11.067212296816512,18854.68275940783,1621.3386369112918,1218.453003
2021-02-21,11.067212296816512,-1,21304.649467864525,0.0,40159.33222727236,3566.3470331193103,1935.601074
2021-03-06,11.651086474824002,1,-19385.884893149207,11.651086474824002,20773.447334123153,1796.512286860196,1654.741577
2021-03-21,11.651086474824002,-1,20720.548023542673,0.0,41493.99535766583,3688.1951301105432,1788.217041
2021-04-01,9.483347865516997,1,-18854.91026361241,9.483347865516997,22639.08509405342,1966.8357231983769,1977.276855
2021-05-08,9.483347865516997,-1,36815.16495416118,0.0,59454.2500482146,5327.876938714987,3902.647705
2021-05-22,14.509329810445257,1,-33485.64495079274,14.509329810445257,25968.60509742186,2270.804318019068,2295.705566
2021-05-27,14.509329810445257,-1,39496.141459065264,0.0,65464.74655648712,5876.605336786153,2736.488525
2021-05-30,14.949618061172906,1,-35922.77384394424,14.949618061172906,29541.972712542884,2597.0349853967123,2390.30542
2021-06-03,14.949618061172906,-1,42459.68491725627,0.0,72001.65762979916,6473.39276302544,2855.126465
2021-06-27,19.412223431424408,1,-38616.768877043505,19.412223431424408,33384.88875275565,2947.87408159544,1978.894653
2021-07-05,19.412223431424408,-1,42456.0282351108,0.0,75840.91698786645,6823.898022355088,2198.58252
2021-07-20,21.488787002544186,1,-38613.44478759569,21.488787002544186,37227.472200270764,3298.682813737232,1787.510742
2021-08-21,21.488787002544186,-1,68968.0584265727,0.0,106195.53062684345,9595.123077266942,3226.083984
2021-09-11,19.078551418587576,1,-62714.07926817587,19.078551418587576,43481.45135866758,3869.63996518625,3270.278076
2021-09-24,19.078551418587576,-1,55642.39135780232,0.0,99123.8427164699,8949.513189069237,2931.669189
2021-09-25,17.2065189564987,1,-50600.445234303705,17.2065189564987,48523.39748216619,4329.944536647299,2925.565674
2021-11-09,17.2065189564987,-1,81056.73163397127,0.0,129580.12911613745,11730.02046068722,4735.068848
2021-12-17,18.90112140955095,1,-73703.22993761508,18.90112140955095,55876.89917852238,5001.2826200321715,3879.486572
2022-01-01,18.90112140955095,-1,70885.29356578781,0.0,126762.19274431019,11472.756903666424,3769.697021
2022-01-07,20.082093550743352,1,-64456.932718849326,20.082093550743352,62305.26002546086,5588.159951199239,3193.210449
2022-01-14,20.082093550743352,-1,66129.45027786141,0.0,128434.71030332227,11625.449427427056,3310.001465
2022-02-03,22.32958283702675,1,-60133.656081734305,22.32958283702675,68301.05422158795,6135.546101391149,2679.162598
2022-02-08,22.32958283702675,-1,69367.96561967676,0.0,137669.0198412647,12468.49590005612,3122.608643
2022-03-04,23.977895617024124,1,-63077.61299296244,23.977895617024124,74591.40684830226,6709.823969352467,2617.156006
2022-03-08,23.977895617024124,-1,61466.10908111809,0.0,136057.51592942036,12321.373618425194,2576.747559
2022-03-12,21.596813661223283,1,-55894.468029016396,21.596813661223283,80163.04790040397,7218.487049838313,2574.75415
2022-04-16,21.596813661223283,-1,65795.51426180155,0.0,145958.56216220552,13225.289830849093,3062.310303
2022-05-12,30.34229689637002,1,-59830.093140501995,30.34229689637002,86128.46902170352,7763.100289560736,1961.701538
2022-05-13,30.34229689637002,-1,60806.51511483964,0.0,146934.98413654318,13314.432294384733,2014.418213
2022-05-25,28.28521149891466,1,-55294.86728278637,28.28521149891466,91640.1168537568,8266.286287830995,1944.827881
2022-05-29,28.28521149891466,-1,50987.461846064594,0.0,142627.5786998214,12921.187629508506,1812.031006
2022-06-16,43.202196640915574,1,-46368.90378368383,43.202196640915574,96258.67491613756,8687.937637845214,1067.730713
2022-06-17,43.202196640915574,-1,46695.369791665784,0.0,142954.04470780335,12950.992350189741,1086.519287
2022-07-14,35.45538176711269,1,-42467.197991519286,35.45538176711269,100486.84671628405,9073.948666296988,1191.526245
2022-08-12,35.45538176711269,-1,69037.99584937171,0.0,169524.84256565577,15376.773868229862,1957.24646
2022-08-27,41.87718717638395,1,-62777.655548499206,41.87718717638395,106747.18701715657,9645.486558374636,1491.39502
2022-09-15,41.87718717638395,-1,61312.28145325055,0.0,168059.46847040713,15242.99251110669,1471.693481
2022-09-21,44.281494626226085,1,-55754.63175825639,44.281494626226085,112304.83671215073,10152.872297635528,1252.607788
2022-11-16,44.281494626226085,-1,53549.60381186351,0.0,165854.44052401424,15041.684440956245,1215.602539
2022-11-27,40.53613504984668,1,-48698.00670636235,40.53613504984668,117156.43381765188,10595.798951718802,1195.126953
2022-12-02,40.53613504984668,-1,52193.774912446366,0.0,169350.20873009824,15360.83066874499,1294.303345
2022-12-08,36.85804985326768,1,-47465.49691789722,36.85804985326768,121884.71181220101,11027.467185119005,1281.116333
2022-12-15,36.85804985326768,-1,46432.00784206189,0.0,168316.7196542629,15266.478263044957,1266.353882
